"Year","County_Code","name","PPT","Irrigation","Max_Tot_Area","All_Irrigation","Small_Farm_Unreported","TOT_DEQ_Withdrawals","IRR_DEQ_withdrawals","Large_Farm_unreported","C_tot_lg"
2016,43,"CLARKE",282.82,479,514,262.18,47.95,251.60474,14.46,199.77,0.793983451981072
2016,83,"HALIFAX",335.4,427,2617,1189.94,101.4,726.5937,0,1088.54,1.49814125831259
2016,800,"SUFFOLK CITY",332,430,1167,534.36,49.91,36699.426892,130.55,353.9,0.00964320235957542
2016,113,"MADISON",343.17,419,333,148.58,32.12,62.4805,0,116.46,1.86394154976353
2016,163,"ROCKBRIDGE",290.71,471,700,351.09,29.59,739.66623,0,321.5,0.434655506714157
2016,810,"VIRGINIA BEACH CITY",327.25,435,431,199.65,30.11,7233.806171,3.5253,166.0147,0.0229498407996534
2016,15,"AUGUSTA",347.9,414,3813,1680.97,87.73,4706.67628,1009.7517,583.4883,0.123970348774443
2016,45,"CRAIG",358.93,403,130,55.79,12.87,1271.89,0,42.92,0.0337450565693574
2016,181,"SURRY",342.42,420,1472,658.34,29.07,103.3636,34.79,594.48,5.7513476697793
2016,159,"RICHMOND",248.96,513,243,132.74,11.47,95.60645,0,121.27,1.26842906519382
2016,153,"PRINCE WILLIAM",262.09,500,1173,624.54,47.39,25726.181933,49.1,528.05,0.0205257819203498
2016,199,"YORK",295.91,466,41,20.35,20.35,6673.66975,0,0,0
2016,7,"AMELIA",234.6,527,886,497.21,61.17,49.396706,13.696,422.344,8.5500438025159
2016,119,"MIDDLESEX",272.09,490,651,339.68,13.57,78.52481,13.7,312.41,3.97848781805394
2016,109,"LOUISA",343.35,419,365,162.85,40.16,260.443803,0,122.69,0.471080511752472
2016,111,"LUNENBURG",280.68,481,1484,760.1,31.24,170.405,0,728.86,4.27722191250257
2016,115,"MATHEWS",265.57,496,117,61.8,10.04,6.603,0,51.76,7.83886112373164
2016,191,"WASHINGTON",348.17,414,836,368.55,68.33,4072.948,0,300.22,0.073710737284149
2016,29,"BUCKINGHAM",310.17,452,469,225.74,12.51,126.918,0,213.23,1.68006114183961
2016,33,"CAROLINE",349.1,413,3411,1500.12,34.74,2413.33484,544.816,920.564,0.381448933128567
2016,53,"DINWIDDIE",266.99,495,1885,993.6,60.62,65.10699,29.152,903.828,13.8821960591328
2016,141,"PATRICK",372.33,390,432,179.41,55.65,376.9135,0,123.76,0.328351199943754
2016,177,"SPOTSYLVANIA",367.74,394,346,145.17,33.14,4240.865033,0.287,111.743,0.0263491054609094
2016,35,"CARROLL",390.06,372,1086,430.2,23.77,167.972831,0,406.43,2.41961749159303
2016,57,"ESSEX",272.65,489,246,128.1,20.31,474.971304,349.01,-241.22,-0.507862260242989
2016,41,"CHESTERFIELD",266.65,495,571,300.98,24.25,36286.555925,0,276.73,0.00762624043383913
2016,125,"NELSON",412.7,349,1016,377.58,53.89,1052.1026,371.41,-47.72,-0.0453567931492613
2016,147,"PRINCE EDWARD",270.17,492,526,275.58,31.43,458.05891,0,244.15,0.533010044494059
2016,97,"KING AND QUEEN",334.45,428,1221,556.48,29.17,286.0891,279.188,248.122,0.867289246601845
2016,179,"STAFFORD",285.61,476,221,112.02,12.67,3906.219,0,99.35,0.0254338018426514
2016,107,"LOUDOUN",296.03,466,3666,1819.16,120.09,4838.416596,7.159,1691.911,0.349682787009025
2016,71,"GILES",363.75,398,193,81.8,13.56,26559.2751,0,68.24,0.00256934723342656
2016,1,"ACCOMACK",305.79,456,9716,4717.87,28.16,3411.661799,1841.99955,2847.71045,0.834698929077524
2016,127,"NEW KENT",341.98,420,495,221.38,8.05,6748.522574,111.148,102.182,0.0151413881897167
2016,185,"TAZEWELL",389.98,372,330,130.72,11.49,1484.869078,0,119.23,0.0802966414793911
2016,21,"BLAND",368.96,393,801,335.21,8.79,67.75979,0,326.42,4.8173112697073
2016,91,"HIGHLAND",286.66,475,20,10.12,4.55,2754.225,0,5.57,0.00202234748431955
2016,61,"FAUQUIER",270.76,491,920,481.02,113.46,1173.40735,0,367.56,0.3132416036085
2016,69,"FREDERICK",276.29,486,520,269.11,82.29,1915.394878,0,186.82,0.097536023587508
2016,17,"BATH",277.75,484,109,56.18,9.79,4810.679,0,46.39,0.00964312937944935
2016,3,"ALBEMARLE",366.63,395,1456,612.42,70.66,4265.710065,0,541.76,0.127003474625508
2016,51,"DICKENSON",350.57,411,12,5.25,5.25,2255.26064,0,0,0
2016,49,"CUMBERLAND",283.15,479,222,113.24,13.77,10.7,0,99.47,9.29626168224299
2016,85,"HANOVER",365.91,396,3569,1505,117.23,1298.808828,465.28314,922.48686,0.710256074730037
2016,81,"GREENSVILLE",322.98,439,734,343.13,4.21,412.71741,36.3176,302.6024,0.733195141925319
2016,5,"ALLEGHANY",291.1,471,191,95.8,5.52,14415.32,0,90.28,0.0062627815407497
2016,165,"ROCKINGHAM",384.81,377,5645,2266.2,140.51,8529.443203,332.261528,1793.42847,0.210263252514444
2016,171,"SHENANDOAH",324.75,437,1110,516.53,58.17,2690.662314,9.35,449.01,0.166877128231113
2016,145,"POWHATAN",265.7,496,230,121.48,16.9,66.58157,3.5,101.08,1.51813782702931
2016,175,"SOUTHAMPTON",321.25,441,3507,1646.9,42.26,2251.846104,149.6867,1454.9533,0.646115779144737
2016,139,"PAGE",328.17,434,1005,464.46,21.72,699.18144,25.71,417.03,0.596454619848033
2016,133,"NORTHUMBERLAND",279.8,482,62,31.82,5.13,704.861504,0,26.69,0.0378655946573016
2016,75,"GOOCHLAND",288.34,474,112,56.53,16.15,820.757081,0,40.38,0.0491984789833327
2016,65,"FLUVANNA",323.39,439,264,123.41,28.52,331.002397,0,94.89,0.286674661150566
2016,95,"JAMES CITY",322.17,440,102,47.79,12.65,3405.186926,0,35.14,0.010319550956716
2016,63,"FLOYD",332.13,430,779,356.7,89.75,68.925535,20.555,246.395,3.57479996346782
2016,149,"PRINCE GEORGE",328.88,433,8,3.69,3.69,165.308786,0,0,0
2016,77,"GRAYSON",341.38,421,619,277.5,34.52,52.064726,0,242.98,4.66688329445928
2016,131,"NORTHAMPTON",286.74,475,9338,4723.25,24.28,882.868417,491.872313,4207.09769,4.76526015541
2016,137,"ORANGE",346.22,416,1556,689.28,23.48,749.3266,0.7,665.1,0.887596943709192
2016,79,"GREENE",325.89,436,154,71.5,21.82,238.24141,0,49.68,0.20852798008541
2016,195,"WISE",398.57,363,115,44.45,5.8,1762.46827,0,38.65,0.0219294728069062
2016,183,"SUSSEX",338.28,424,1645,742.72,11.29,593.28443,251.65,479.78,0.808684630405689
2016,87,"HENRICO",347.24,415,49,21.65,21.65,8963.0065,109.05,-109.05,-0.0121666764383134
2016,101,"KING WILLIAM",360.48,402,2690,1151.52,7.28,7145.847221,214.4602,929.7798,0.130114704561216
2016,103,"LANCASTER",249.29,513,12,6.56,6.56,122.668564,0,0,0
2016,187,"WARREN",290.77,471,151,75.73,35.11,3738.4079,0,40.62,0.0108655879953603
2016,9,"AMHERST",375.92,386,176,72.34,14.8,6417.36546,0,57.54,0.00896629627199072
2016,155,"PULASKI",332.22,430,320,146.53,12.82,1567.836,0,133.71,0.0852831546156613
2016,19,"BEDFORD",289.07,473,676,340.49,80.09,6524.10588,14.808,245.592,0.0376437790123664
2016,173,"SMYTH",364.6,397,452,191.08,27.9,2321.9495,0,163.18,0.070277152883816
2017,67,"FRANKLIN",413.52,348,1126,417.26,89.68,448.80891,0,327.58,0.729887470371299
2017,37,"CHARLOTTE",268.04,494,1454,764.87,106.26,97.947,15.35,643.26,6.56742932402218
2017,99,"KING GEORGE",348.9,413,672,295.54,14.95,1200.867049,191.501113,89.08889,0.074187138429843
2017,135,"NOTTOWAY",271.51,490,457,238.45,28.7,392.2,0,209.75,0.534803671596124
2017,25,"BRUNSWICK",333.93,428,2115,963.94,57.43,588.313208,0,906.51,1.54086290716084
2017,161,"ROANOKE",286.85,475,96,48.56,41.48,4181.9055,0.75,6.33,0.00151366404621051
2017,36,"CHARLES CITY",339.03,423,1435,646.38,9.46,389.420783,344.0851,292.8349,0.751975530797492
2017,550,"CHESAPEAKE CITY",416.67,345,314,115.36,69.43,1982.654924,0.896212,45.03379,0.0227138820048143
2017,11,"APPOMATTOX",262.29,500,508,270.48,43.13,6.5,0,227.35,34.9769230769231
2017,73,"GLOUCESTER",282.46,480,98,50.09,29.65,486.601524,0,20.44,0.0420056226539891
2017,47,"CULPEPER",255.33,507,1266,683.49,90.16,1074.750702004,81.2651,512.0649,0.476449933035814
2017,105,"LEE",351.04,411,1374,601.34,89.28,870.482,0,512.06,0.588248809280376
2017,193,"WESTMORELAND",327.94,434,1673,773.18,56.38,436.639511,321.7426,395.0574,0.904767869254965
2017,143,"PITTSYLVANIA",314.63,447,5606,2668.42,100.43,929.003341,0,2567.99,2.76424194259168
2017,117,"MECKLENBURG",323.14,439,4163,1946.1,110.32,717.926693,0,1835.78,2.55705773012677
2017,121,"MONTGOMERY",261.1,501,384,204.86,21.87,9659.7504,42.2739,140.7161,0.014567260454266
2017,89,"HENRY",268.15,494,525,276.17,21.04,1227.356,0,255.13,0.207869599366443
2017,93,"ISLE OF WIGHT",395.49,367,934,365.01,17.2,7678.510562,71.1,276.71,0.0360369368207167
2017,169,"SCOTT",317.51,444,637,301.17,85.1,415.799,0,216.07,0.519650119408657
2017,167,"RUSSELL",321.75,440,251,117.6,55.29,453.982509,0,62.31,0.137251983864427
2017,59,"FAIRFAX",299.07,463,101,49.8,49.8,32642.405236,0,0,0
2017,31,"CAMPBELL",224.4,538,1328,760.81,74.48,2235.73299,121.59,564.74,0.252597247759895
2017,157,"RAPPAHANNOCK",286.95,475,335,169.45,48.05,12.237,0,121.4,9.92073220560595
2017,23,"BOTETOURT",242.11,520,253,140.09,42.64,532.332318,0,97.45,0.183062340393168
2017,197,"WYTHE",244.4,518,1061,585.25,30.34,2789.952249,0,554.91,0.198895877231912
2017,43,"CLARKE",270.91,491,514,268.74,49.15,237.3854,16.56,203.03,0.855275851000104
2017,83,"HALIFAX",306.49,456,2617,1270.76,108.28,730.0528,0,1162.48,1.59232318539152
2017,800,"SUFFOLK CITY",390.7,371,1167,461.04,43.06,35939.419179,111.95,306.03,0.00851516265401469
2017,113,"MADISON",296.25,466,333,165.24,35.73,65.750999,0,129.51,1.9697039127877
2017,163,"ROCKBRIDGE",263.72,498,700,371.21,31.29,670.42992,0,339.92,0.507017944545196
2017,810,"VIRGINIA BEACH CITY",430.3,332,431,152.37,22.98,10503.862962,0,129.39,0.0123183252169317
2017,15,"AUGUSTA",267.19,495,3813,2009.86,104.89,3502.974242,175.66,1729.31,0.493669059642489
2017,45,"CRAIG",243.33,519,130,71.85,16.58,1247.68603,0,55.27,0.0442980034007434
2017,181,"SURRY",337.31,425,1472,666.18,29.42,119.07845,43.719,593.041,4.98025461366015
2017,159,"RICHMOND",293.6,468,243,121.1,10.47,102.71097,0,110.63,1.0771001383786
2017,153,"PRINCE WILLIAM",298.57,463,1173,578.33,43.88,25403.4781039,14.541,519.909,0.020466055784707
2017,199,"YORK",300.68,461,41,20.13,20.13,6494.847647,0,0,0
2017,7,"AMELIA",297.94,464,886,437.77,53.86,59.993342,9.343,374.567,6.24347615107023
2017,119,"MIDDLESEX",318.98,443,651,307.1,12.27,92.475447,22.39,272.44,2.94607929821631
2017,109,"LOUISA",246.28,516,365,200.56,49.45,264.1097,0,151.11,0.57214861854752
2017,111,"LUNENBURG",306.44,456,1484,720.6,29.62,189.453,0,690.98,3.6472370455997
2017,115,"MATHEWS",274.9,487,117,60.67,9.85,4.953694,0,50.82,10.2590107503612
2017,191,"WASHINGTON",319.35,443,836,394.37,73.12,3971.443,0,321.25,0.0808899938888711
2017,29,"BUCKINGHAM",239.07,523,469,261.2,14.48,121.18,0,246.72,2.03597953457666
2017,33,"CAROLINE",337.88,424,3411,1540.07,35.67,1675.265776,543.92,960.48,0.573329923979776
2017,53,"DINWIDDIE",323.25,439,1885,881.19,53.76,156.484435,31.129,796.301,5.08869140882926
2017,141,"PATRICK",315.62,446,432,205.17,63.64,232.381726,0,141.53,0.609041005229473
2017,177,"SPOTSYLVANIA",323.44,439,346,161.75,36.93,4081.041726,0.146,124.674,0.0305495528765883
2017,35,"CARROLL",280.39,482,1086,557.4,30.8,182.032738,0,526.6,2.89288622357589
2017,57,"ESSEX",304.12,458,246,119.98,19.02,440.214291,340.34,-239.38,-0.543780619789102
2017,41,"CHESTERFIELD",317.01,445,571,270.58,21.8,36089.345705,0,248.78,0.0068934472249391
2017,125,"NELSON",249.6,512,1016,553.93,79.06,1035.72252,474.32,0.55,0.000531030260884933
2017,147,"PRINCE EDWARD",257.96,504,526,282.3,32.2,428.133855,0,250.1,0.584163100112697
2017,97,"KING AND QUEEN",297.21,465,1221,604.59,31.69,423.2449,418.6888,154.2112,0.364354537999158
2017,179,"STAFFORD",283.35,479,221,112.73,12.75,4400.723,0,99.98,0.0227189941289193
2017,107,"LOUDOUN",293.73,468,3666,1826.97,120.6,4344.775718,0,1706.37,0.392740640887553
2017,71,"GILES",294.61,467,193,95.98,15.91,25126.104,0,80.07,0.00318672564596565
2017,1,"ACCOMACK",325.98,436,9716,4510.95,26.93,3309.034629,1673.84777,2810.17223,0.849242315378622
2017,127,"NEW KENT",303.81,458,495,241.42,8.78,6832.186418,24.19,208.45,0.0305099988856891
2017,185,"TAZEWELL",291.42,471,330,165.51,14.54,1537.287,0,150.97,0.0982054749698657
2017,21,"BLAND",256.15,506,801,431.6,11.32,68.0126,0,420.28,6.17944322081497
2017,91,"HIGHLAND",285.53,476,20,10.14,4.56,2323.0163,0,5.58,0.00240204943891268
2017,61,"FAUQUIER",289.97,472,920,462.41,109.07,1176.654377,0,353.34,0.300292088234844
2017,69,"FREDERICK",269.65,492,520,272.43,83.3,1937.0207301,0,189.13,0.097639636510362
2017,17,"BATH",260.28,502,109,58.27,10.16,4574.526,0,48.11,0.0105169366181327
2017,3,"ALBEMARLE",250.08,512,1456,793.83,91.6,4644.929236,0,702.23,0.151182066361194
2017,51,"DICKENSON",346.21,416,12,5.32,5.32,2277.578674,0,0,0
2017,49,"CUMBERLAND",219.8,542,222,128.13,15.58,5.11825,0,112.55,21.9899379670786
2017,85,"HANOVER",302.35,460,3569,1748.23,136.17,1365.921879,583.82644,1028.23356,0.752776257418745
2017,81,"GREENSVILLE",332.42,430,734,336.09,4.12,729.41545,48.91836,283.05164,0.388052707136927
2017,5,"ALLEGHANY",232.13,530,191,107.8,6.21,14232.251,0,101.59,0.00713801351592239
2017,165,"ROCKINGHAM",275.33,487,5645,2927.43,181.51,8875.608445,254.245,2491.675,0.280732866421531
2017,171,"SHENANDOAH",260.5,502,1110,593.36,66.82,2336.51783,36.38,490.16,0.209782263891391
2017,145,"POWHATAN",278.17,484,230,118.54,16.49,69.956393,4.3,97.75,1.39729902883929
2017,175,"SOUTHAMPTON",397.15,365,3507,1363.08,34.98,2809.935864,138.2595,1189.8405,0.423440447607312
2017,139,"PAGE",252.41,510,1005,545.8,25.52,658.17335,25.55,494.73,0.751671273229158
2017,133,"NORTHUMBERLAND",337.01,425,62,28.06,4.53,123.933924,0,23.53,0.189859234990413
2017,75,"GOOCHLAND",245.12,517,112,61.66,17.62,732.627878,0,44.04,0.0601123726280042
2017,65,"FLUVANNA",217.59,544,264,152.93,35.34,311.791356,0,117.59,0.37714323292529
2017,95,"JAMES CITY",273.6,488,102,53,14.03,3185.0885721,0,38.97,0.0122351385582682
2017,63,"FLOYD",240.31,522,779,433.01,108.95,79.81044,31.672,292.388,3.66353073607914
2017,149,"PRINCE GEORGE",315.28,447,8,3.81,3.81,156.847466,0,0,0
2017,77,"GRAYSON",287.67,474,619,312.44,38.87,74.95833,0,273.57,3.64962773316855
2017,131,"NORTHAMPTON",286.89,475,9338,4723.25,24.28,883.160583,529.24973,4169.72027,4.72136138122913
2017,137,"ORANGE",279.31,483,1556,800.3,27.26,638.69024,0,773.04,1.21035198533799
2017,79,"GREENE",314.34,448,154,73.47,22.42,229.48745,0,51.05,0.222452251746228
2017,195,"WISE",349.44,413,115,50.58,6.6,2262.56029,0,43.98,0.0194381560546172
2017,183,"SUSSEX",368.46,394,1645,690.17,10.49,541.786839,195.364,484.316,0.893923523306553
2017,87,"HENRICO",309.16,453,49,23.64,23.64,9402.4814,97.14,-97.14,-0.010331315305766
2017,101,"KING WILLIAM",296.25,466,2690,1334.85,8.44,7126.21459,285.391,1041.019,0.14608302723031
2017,103,"LANCASTER",342.73,419,12,5.35,5.35,177.555194,0,0,0
2017,187,"WARREN",242.86,519,151,83.45,38.69,3619.16156,0,44.76,0.0123675053622088
2017,9,"AMHERST",264.25,498,176,93.33,19.09,6120.38967,0,74.24,0.0121299466215196
2017,155,"PULASKI",232.42,530,320,180.6,15.8,1598.12,0,164.8,0.103121167371662
2017,19,"BEDFORD",283.18,479,676,344.81,81.1,6874.71608,16.15,247.56,0.0360102144029198
2017,173,"SMYTH",317.14,445,452,214.19,31.28,2062.959199,0,182.91,0.0886638960618629
